repository_name,file_name,file_created_by,file_creator_names,file_line_count,file_creation_date,file_commit_count,commit_message,commit_created_by,commit_author_names,commit_changed_lines,commit_date
novuhq/novu,apps/dashboard/src/components/translations/translation-switch.tsx,Human,"Adam Chmara, GitHub",48,2025-07-04T10:27:29+00:00,3,chore(root): apply biome formatter & linter fixes NV-6436 (#8838),Human,,29871,2025-07-31T11:59:19+00:00
novuhq/novu,apps/dashboard/src/components/translations/translation-switch.tsx,Human,"Adam Chmara, GitHub",48,2025-07-04T10:27:29+00:00,3,"feat(api,dashboard): v2 translation enable/disable with tier-based auto-disable + frontend fixes NV-6150 (#8638)",Human,,938,2025-07-04T10:27:29+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/stepfilterdto.go,Human,"Paweł Tymczuk, GitHub",69,2025-07-01T15:04:53+00:00,2,"feat(api-service,worker,shared): override layout during the trigger fixes NV-6354 (#8788)",Human,,28077,2025-07-28T09:52:25+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/stepfilterdto.go,Human,"Paweł Tymczuk, GitHub",69,2025-07-01T15:04:53+00:00,2,feat(api-service): set default or provided layoutid as control value when creating or updating email step (#8602),Human,,27042,2025-07-01T15:04:53+00:00
novuhq/novu,libs/internal-sdk/src/models/errors/subscriberresponsedto.ts,Human,"Dima Grossman, GitHub",336,2025-08-17T14:04:10+00:00,4,fix(api): context - add tests & fix sdk fixes NV-6794 (#9392),Human,,32820,2025-10-23T14:59:32+00:00
novuhq/novu,libs/internal-sdk/src/models/errors/subscriberresponsedto.ts,Human,"Dima Grossman, GitHub",336,2025-08-17T14:04:10+00:00,4,revert: revert MRK-1000 commit that caused code deletion,Human,,14087,2025-08-20T06:56:22+00:00
novuhq/novu,libs/internal-sdk/src/models/errors/subscriberresponsedto.ts,Human,"Dima Grossman, GitHub",336,2025-08-17T14:04:10+00:00,4,feat(dashboard): edited the product onboarding fixes MRK-1000 (#8945),Human,,14095,2025-08-19T11:09:54+00:00
novuhq/novu,libs/internal-sdk/src/models/errors/subscriberresponsedto.ts,Human,"Dima Grossman, GitHub",336,2025-08-17T14:04:10+00:00,4,feat(api-service): Add bulk update endpoint for subscriber preferences fixes NV-6519 (#8952),Human,,7522,2025-08-17T14:04:10+00:00
novuhq/novu,packages/js/src/ui/icons/Info.tsx,Human,"Paweł Tymczuk, GitHub",12,2025-05-16T09:32:55+00:00,1,"feat(js,react): inbox preference grouping (#8310)",Human,,957,2025-05-16T09:32:55+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/monthlytypeenum.go,Human,"Paweł Tymczuk, GitHub",35,2025-07-01T15:04:53+00:00,2,"feat(api-service,worker,shared): override layout during the trigger fixes NV-6354 (#8788)",Human,,28077,2025-07-28T09:52:25+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/monthlytypeenum.go,Human,"Paweł Tymczuk, GitHub",35,2025-07-01T15:04:53+00:00,2,feat(api-service): set default or provided layoutid as control value when creating or updating email step (#8602),Human,,27042,2025-07-01T15:04:53+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/buttontypeenum.go,Human,"Paweł Tymczuk, GitHub",35,2025-07-01T15:04:53+00:00,2,"feat(api-service,worker,shared): override layout during the trigger fixes NV-6354 (#8788)",Human,,28077,2025-07-28T09:52:25+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/buttontypeenum.go,Human,"Paweł Tymczuk, GitHub",35,2025-07-01T15:04:53+00:00,2,feat(api-service): set default or provided layoutid as control value when creating or updating email step (#8602),Human,,27042,2025-07-01T15:04:53+00:00
novuhq/novu,apps/dashboard/src/hooks/use-debounced-value.ts,Human,"Paweł Tymczuk, GitHub",20,2025-07-09T22:25:07+00:00,1,"feat(dashboard,api-service): layout editor preview fixes NV-6219 (#8658)",Human,,403,2025-07-09T22:25:07+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/ordinalenum.go,Human,"Paweł Tymczuk, GitHub",47,2025-07-01T15:04:53+00:00,2,"feat(api-service,worker,shared): override layout during the trigger fixes NV-6354 (#8788)",Human,,28077,2025-07-28T09:52:25+00:00
novuhq/novu,libs/internal-sdk/src/__tests__/mockserver/internal/sdk/models/components/ordinalenum.go,Human,"Paweł Tymczuk, GitHub",47,2025-07-01T15:04:53+00:00,2,feat(api-service): set default or provided layoutid as control value when creating or updating email step (#8602),Human,,27042,2025-07-01T15:04:53+00:00
novuhq/novu,apps/api/src/app/environments-v1/usecases/output-renderers/novu-branding-html.ts,Human,"Adam Chmara, GitHub",18,2025-05-30T13:29:07+00:00,2,feat(dashboard): Novu branding fixes & improvements (#8421),Human,,117,2025-06-02T08:08:47+00:00
novuhq/novu,apps/api/src/app/environments-v1/usecases/output-renderers/novu-branding-html.ts,Human,"Adam Chmara, GitHub",18,2025-05-30T13:29:07+00:00,2,"feat(dashboard,api): email Novu branding (#8413)",Human,,761,2025-05-30T13:29:07+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,AI,"Copilot, GitHub",40,2025-06-13T01:18:04+00:00,5,"Fix conflicts (#64319)

Co-authored-by: Copilot <198982749+Copilot@users.noreply.github.com>",Human,,3228,2025-11-11T23:56:31+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,AI,"Copilot, GitHub",40,2025-06-13T01:18:04+00:00,5,"Make new validations consistent with System.ComponentModel.DataAnnotations behavior (#63231)

* Add support for type-level validation attributes, update validation ordering

* Code review fix, test fix

* Fix trimming annotation

* Fix trimming annotation

* Separate caches for property and type attributes

* Fix typo

Co-authored-by: Brennan <brecon@microsoft.com>

* Fix typo

Co-authored-by: Brennan <brecon@microsoft.com>

* Fix and simplify the emitted code

* Update src/Validation/test/Microsoft.Extensions.Validation.GeneratorTests/ValidationsGeneratorTestBase.cs

---------

Co-authored-by: Brennan <brecon@microsoft.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>",Human,,1414,2025-08-16T00:17:42+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,AI,"Copilot, GitHub",40,2025-06-13T01:18:04+00:00,5,Add SkipValidationAttribute to Microsoft.Extensions.Validation (#63103),Human,,1203,2025-08-11T14:30:25+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,AI,"Copilot, GitHub",40,2025-06-13T01:18:04+00:00,5,"[Blazor] Use the unified validation API for Blazor forms (#62045)

* Adds support for Microsoft.Extensions.Validation in `EditContextDataAnnotationsValidatorExtensions`",Human,,594,2025-06-16T11:25:56+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Unshipped.txt,AI,"Copilot, GitHub",40,2025-06-13T01:18:04+00:00,5,"Move unified validation APIs to separate package (#62071)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>
Co-authored-by: Safia Abdalla <safia@safia.rocks>",AI,,1252,2025-06-13T01:18:04+00:00
dotnet/aspnetcore,src/Components/WebAssembly/WebAssembly/src/Rendering/WebAssemblyComponentState.cs,AI,"Copilot, GitHub",38,2025-06-18T14:16:59+00:00,1,"[Blazor] Fix Blazor root component state persistence across render modes (#62370)

* Adds a new virtual method to get the key in ComponentState.
* Ignores the parent component for key computation purposes when crossing a render boundary.
* Uses the ComponentMarkerKey as the key on root components.
* Overrides GetComponentKey on WebAssembly and InteractiveServer to return the ComponentMarkerKey for root components.

Fixes #62331",AI,,381,2025-06-18T14:16:59+00:00
dotnet/aspnetcore,src/Validation/test/Microsoft.Extensions.Validation.Tests/Microsoft.Extensions.Validation.Tests.csproj,AI,"Copilot, GitHub",13,2025-06-13T01:18:04+00:00,1,"Move unified validation APIs to separate package (#62071)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>
Co-authored-by: Safia Abdalla <safia@safia.rocks>",AI,,1252,2025-06-13T01:18:04+00:00
dotnet/aspnetcore,src/Validation/test/Microsoft.Extensions.Validation.GeneratorTests/Microsoft.Extensions.Validation.GeneratorTests.csproj,AI,"Copilot, GitHub",33,2025-06-13T01:18:04+00:00,1,"Move unified validation APIs to separate package (#62071)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>
Co-authored-by: Safia Abdalla <safia@safia.rocks>",AI,,1252,2025-06-13T01:18:04+00:00
dotnet/aspnetcore,src/Components/Components/src/PersistentComponentStateSerializer.cs,AI,"Copilot, GitHub",40,2025-07-07T16:01:15+00:00,2,"[Blazor] Support persisting component state on enhanced navigation (#62824)

* [Blazor] Implement scenario-based persistent state filtering for Blazor
* Adds support for ignoring persisted values during prerendering
* Adds support for ignoring persisted values during resume
* Adds support for receiving value updates during enhanced navigation

Fixes #51584, #62393, #62330, #62781

* Disable AVX512 vectorization on the test pipeline until we pick up a new SDK",Human,,4301,2025-08-04T13:50:09+00:00
dotnet/aspnetcore,src/Components/Components/src/PersistentComponentStateSerializer.cs,AI,"Copilot, GitHub",40,2025-07-07T16:01:15+00:00,2,"[Blazor] Add IPersistentComponentStateSerializer<T> interface for custom serialization extensibility (#62559)

* Implements support for custom serialization on the declarative persistent component model.
* Developers can register an instance of `builder.Services.AddSingleton<PersistentComponentStateSerializer<TData>, CustomSerializer>();` to handle serialization of persistent component state properties of that type.",AI,,346,2025-07-07T16:01:15+00:00
dotnet/aspnetcore,src/Components/Analyzers/src/PersistentStateAnalyzer.cs,AI,"Copilot, GitHub",101,2025-08-14T10:02:23+00:00,1,"[Blazor] Implement property analyzer for [PersistentState] attribute (#63236)

* The analyzer will warn when you use an initializer on the property with a non-default value, as it will be overwritten.",AI,,435,2025-08-14T10:02:23+00:00
dotnet/aspnetcore,src/Validation/build.cmd,AI,"Copilot, GitHub",4,2025-06-13T01:18:04+00:00,1,"Move unified validation APIs to separate package (#62071)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>
Co-authored-by: Safia Abdalla <safia@safia.rocks>",AI,,1252,2025-06-13T01:18:04+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Shipped.txt,AI,"Copilot, GitHub",1,2025-06-13T01:18:04+00:00,2,"Fix conflicts (#64319)

Co-authored-by: Copilot <198982749+Copilot@users.noreply.github.com>",Human,,3228,2025-11-11T23:56:31+00:00
dotnet/aspnetcore,src/Validation/src/PublicAPI.Shipped.txt,AI,"Copilot, GitHub",1,2025-06-13T01:18:04+00:00,2,"Move unified validation APIs to separate package (#62071)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>
Co-authored-by: Safia Abdalla <safia@safia.rocks>",AI,,1252,2025-06-13T01:18:04+00:00
dotnet/aspnetcore,src/OpenApi/test/Microsoft.AspNetCore.OpenApi.SourceGenerators.Tests/XmlCommentDocumentationIdTests.cs,AI,"Copilot, GitHub",90,2025-07-14T21:40:25+00:00,1,"Unify handling of documentation IDs in OpenAPI XML comment generator (#62692)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>",AI,,927,2025-07-14T21:40:25+00:00
dotnet/aspnetcore,src/Validation/test/Microsoft.Extensions.Validation.TrimmingTests/Microsoft.Extensions.Validation.TrimmingTests.proj,AI,"Copilot, GitHub",9,2025-07-11T20:53:26+00:00,1,"Fix DAM attributes in ValidationAttributeCache to include PublicConstructors (#62656)

Co-authored-by: captainsafia <1857993+captainsafia@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Safia Abdalla <safia@microsoft.com>",AI,,421,2025-07-11T20:53:26+00:00
dotnet/aspnetcore,src/Http/Http.Abstractions/src/Metadata/IApiEndpointMetadata.cs,Human,"Stephen Halter, GitHub",12,2025-07-24T01:47:16+00:00,2,Address API review feedback for what was IApiEndpointMetadata (#63283),Human,,1014,2025-08-16T00:55:28+00:00
dotnet/aspnetcore,src/Http/Http.Abstractions/src/Metadata/IApiEndpointMetadata.cs,Human,"Stephen Halter, GitHub",12,2025-07-24T01:47:16+00:00,2,Avoid cookie login redirects for known API endpoints (#62816),Human,,1241,2025-07-24T01:47:16+00:00
