repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification,file_specific_changed_lines
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,e4e03ca27098c32ac9daa08b94ade2a191c959b9,"Jake Bailey, GitHub",Human,5392,2025-07-31T06:59:28+00:00,build,8
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,62a8b8931900b0a7de250f04850076a47cc5c97a,"Gabriela Araujo Britto, GitHub",Human,238,2025-07-30T20:16:58+00:00,feat,52
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,833a67cf96734762e2e0623155463b6d1799be9a,"Jake Bailey, GitHub",Human,1271,2025-07-25T18:09:47+00:00,fix,5
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,f616d7f0474288b5bd660e6636f7b2323a097aab,"Copilot, GitHub",AI,32,2025-07-22T16:11:14+00:00,fix,2
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,d9f6961a5f13932aaebfa9835f3be92dbd733240,"Gabriela Araujo Britto, GitHub",Human,1273,2025-07-22T03:02:46+00:00,refactor,142
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,256441c6b817eb6a70a8c2e556479bc6414d40aa,"Gabriela Araujo Britto, GitHub",Human,176,2025-07-15T18:25:31+00:00,fix,7
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,e62a044d0a272806816c19101d96051bbec16c49,"Gabriela Araujo Britto, GitHub",Human,114,2025-07-15T15:46:32+00:00,refactor,1
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,f9ca2a1d8ee34a19f21b909d1164c7b52a8f17c3,"Gabriela Araujo Britto, GitHub",Human,113,2025-07-14T22:38:45+00:00,fix,27
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,48799f0a6ec5823af4ef0f89ffa78af985388502,"Gabriela Araujo Britto, GitHub",Human,3948,2025-07-10T20:46:38+00:00,feat,297
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,69a1fc57dbce0d755297b29678390fe097452730,"Mateusz Burzyński, GitHub",Human,100,2025-07-03T19:16:08+00:00,test,20
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,de7975ad5b2fe7ff44589ee8a0dae8c48a0f6a36,"Mateusz Burzyński, GitHub",Human,1856,2025-07-02T16:51:56+00:00,fix,127
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,05c0e2b9db8bb4f0b8ec8e56e308baf2589ca319,"Gabriela Araujo Britto, GitHub",Human,37752,2025-06-27T21:57:31+00:00,feat,152
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,64e8a997ed35c4c4f2092e974bfa12a6458d6555,"Gabriela Araujo Britto, GitHub",Human,8,2025-06-24T00:07:12+00:00,fix,8
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,f47373a9e328190b0a0ce7c15a34e4b398e0c375,"Gabriela Araujo Britto, GitHub",Human,1021,2025-06-18T22:37:03+00:00,test,28
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,48fa6e4def1fa9fe17f37bc0a2e012bf0b825ad8,"Jake Bailey, GitHub",Human,1185,2025-06-17T16:16:28+00:00,refactor,2
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,f28cbe476c36b847e610c5321ace9f035b7de155,"Jake Bailey, GitHub",Human,2706,2025-06-16T23:21:53+00:00,refactor,21
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,5123fe8fadf268e95c611ce0cb5b1458c946f36f,"Isabel Duan, GitHub",Human,340,2025-06-13T01:39:07+00:00,feat,8
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,72d2ee651371b71ed798ffbb721055b32d926d2a,"Sheetal Nandi, GitHub",Human,455,2025-06-10T17:15:34+00:00,refactor,60
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,4fb79221570340568927d61ec526110d9f29c6ba,"Gabriela Araujo Britto, GitHub",Human,24257,2025-06-06T20:45:04+00:00,chore,60
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,bba6379291b3bdc9aa2755d648f5b6186e642ed2,"Wesley Wigham, GitHub",Human,5008,2025-06-05T19:43:52+00:00,feat,13
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,f7c1c37e77156c45a0dfbaa80cabea4053136d9d,"Sheetal Nandi, GitHub",Human,177,2025-06-04T18:21:34+00:00,refactor,4
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,6f5e2b929dbfa099813224e1f1c902ab31d3692a,"Gabriela Araujo Britto, GitHub",Human,401,2025-06-04T18:07:30+00:00,fix,234
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,6fc5cb82070eaa9449efd029e72518c72afbcd9b,"Wesley Wigham, GitHub",Human,553691,2025-05-29T15:31:56+00:00,feat,2
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,6cd594992281712c71edf8c3f6360b02eacfccd4,"Gabriela Araujo Britto, GitHub",Human,1787,2025-05-23T17:40:46+00:00,feat,65
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,6d650e8aaeafb1c78427b6a4be1cc8df8956b64e,"Gabriela Araujo Britto, GitHub",Human,222,2025-05-21T00:00:45+00:00,feat,70
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,cab7a0bf793f3ba0e83619798f2eb191673fe4c7,"Andrew Branch, GitHub",Human,1954,2025-05-16T20:23:05+00:00,feat,40
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,a3ce51b7482b4ac1d2b9ceb58d46845be23ba5cf,"Gabriela Araujo Britto, GitHub",Human,578,2025-05-15T20:09:40+00:00,feat,405
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,29b98d21afa51d8e381a7c2d71592665f435e0e3,"Gabriela Araujo Britto, GitHub",Human,4176,2025-05-14T20:44:03+00:00,refactor,1564
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,83fd62cdde103a5aa3c4b3373b0be53baf93ce03,"Gabriela Araujo Britto, GitHub",Human,1249,2025-04-30T16:46:39+00:00,feat,219
microsoft/typescript-go,internal/ls/completions.go,"Gabriela Araujo Britto, GitHub",Human,2321,2025-04-24T15:17:25+00:00,56,2e36e7dc74d304ffec988a5a4e3d7bdb0176a078,"Gabriela Araujo Britto, GitHub",Human,4501,2025-04-24T15:17:25+00:00,feat,2321
microsoft/typescript-go,testdata/baselines/reference/submodule/compiler/decoratorMetadataNoLibIsolatedModulesTypes.js.diff,"Ron Buckton, GitHub",Human,32,2025-03-18T17:45:01+00:00,4,ca68e0b516740b04dcc25f30acf47241de3f1a34,"Jake Bailey, GitHub",Human,25939,2025-10-28T15:02:31+00:00,build,21
microsoft/typescript-go,testdata/baselines/reference/submodule/compiler/decoratorMetadataNoLibIsolatedModulesTypes.js.diff,"Ron Buckton, GitHub",Human,32,2025-03-18T17:45:01+00:00,4,5d559e39af5359375563ba24c8a2eb54458efa88,"Jake Bailey, GitHub",Human,341410,2025-06-18T21:42:49+00:00,build,8
microsoft/typescript-go,testdata/baselines/reference/submodule/compiler/decoratorMetadataNoLibIsolatedModulesTypes.js.diff,"Ron Buckton, GitHub",Human,32,2025-03-18T17:45:01+00:00,4,4764672ab5f048554d3fe7134aee1cec6bd85e1c,"Wesley Wigham, GitHub",Human,375544,2025-05-23T19:39:27+00:00,build,4
microsoft/typescript-go,testdata/baselines/reference/submodule/compiler/decoratorMetadataNoLibIsolatedModulesTypes.js.diff,"Ron Buckton, GitHub",Human,32,2025-03-18T17:45:01+00:00,4,7a99cd9da5e3996757b94a98e43e9f857ad4e51c,"Ron Buckton, GitHub",Human,969377,2025-03-18T17:45:01+00:00,feat,32
microsoft/typescript-go,testdata/baselines/reference/submodule/compiler/MemberAccessorDeclaration15.js,"Ron Buckton, GitHub",Human,11,2025-03-18T17:45:01+00:00,1,7a99cd9da5e3996757b94a98e43e9f857ad4e51c,"Ron Buckton, GitHub",Human,969377,2025-03-18T17:45:01+00:00,feat,11
mlflow/mlflow,mlflow/server/js/src/common/components/DarkThemeSwitch.test.tsx,"Copilot, GitHub",AI,56,2025-07-04T11:09:37+00:00,2,a0c06958afbc89ceb887a63a3f7a673634610cae,"Copilot, GitHub",AI,79,2025-07-04T11:09:37+00:00,test,56
mlflow/mlflow,mlflow/R/mlflow/tests/testthat/test-cast-utils.R,"Copilot, GitHub",AI,57,2025-06-03T00:36:47+00:00,1,b1efe0ea05e50c2b515abd584358c86d930d6ac9,"Copilot, GitHub",AI,161,2025-06-03T00:36:47+00:00,fix,57
mlflow/mlflow,mlflow/R/mlflow/R/cast-utils.R,"Copilot, GitHub",AI,66,2025-06-03T00:36:47+00:00,1,b1efe0ea05e50c2b515abd584358c86d930d6ac9,"Copilot, GitHub",AI,161,2025-06-03T00:36:47+00:00,fix,66
mlflow/mlflow,.github/actions/github-script/action.yml,"Copilot, GitHub",AI,28,2025-05-28T09:49:23+00:00,2,69c46bf359726f02ea816e3cc5745b1682df603f,"Harutaka Kawamura, GitHub",Human,64,2025-05-28T13:24:24+00:00,ci,28
mlflow/mlflow,.github/actions/github-script/action.yml,"Copilot, GitHub",AI,28,2025-05-28T09:49:23+00:00,2,954eaca2578e951f392e5f5d189d1a29233380ae,"Copilot, GitHub",AI,64,2025-05-28T09:49:23+00:00,build,28
mlflow/mlflow,docs/.prettierignore,"Copilot, GitHub",AI,2,2025-07-02T12:53:05+00:00,3,8978a96f97102a4146865fe5314c40565a748dae,"Yuki Watanabe, GitHub",Human,1608,2025-10-30T00:57:35+00:00,docs,3
mlflow/mlflow,docs/.prettierignore,"Copilot, GitHub",AI,2,2025-07-02T12:53:05+00:00,3,dca6eaf1423a37590b4c535b1cefa7f80613e8d8,"Harutaka Kawamura, GitHub",Human,126,2025-07-09T10:58:32+00:00,style,4
mlflow/mlflow,docs/.prettierignore,"Copilot, GitHub",AI,2,2025-07-02T12:53:05+00:00,3,8f0b99300a92202cd80427cfe2fd76c3c18e549f,"Copilot, GitHub",AI,129,2025-07-02T12:53:05+00:00,style,2
mlflow/mlflow,.github/workflows/preview-comment.js,"Copilot, GitHub",AI,119,2025-07-03T23:39:40+00:00,7,1f468e0bd629db7a7942f3dec7a320737e9b69f7,"Harutaka Kawamura, GitHub",Human,198,2025-07-04T08:49:12+00:00,ci,143
mlflow/mlflow,.github/workflows/preview-comment.js,"Copilot, GitHub",AI,119,2025-07-03T23:39:40+00:00,7,74cccfdec8975be9caeb31e7301238d9de22e95e,"Copilot, GitHub",AI,300,2025-07-03T23:39:40+00:00,ci,119
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,b6555a01aa65bac7eee7cd4b84158e316bcac6a1,"Serena Ruan, GitHub",Human,151,2025-10-28T01:48:32+00:00,perf,39
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,bfa1b960c2cbbf7a218621a65149f7d281e2003c,"Serena Ruan, GitHub",Human,878,2025-10-27T07:05:35+00:00,ci,6
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,efb95766bb89a16b99a41e6021ab8e4f51ae10de,"Corey Zumar, GitHub",Human,529,2025-09-01T05:05:08+00:00,ci,10
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,92c698cd9e63b9e48185e43bdcd14bd08ae7352f,"Corey Zumar, GitHub",Human,311,2025-08-31T03:38:40+00:00,feat,75
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,504d1196ecb3fe8f367eda96843e8e4ae088e35d,"WeichenXu, GitHub",Human,194,2025-07-28T05:36:41+00:00,feat,15
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,2e0ebf1cac6aa7021d7a64d2375dd425a6859767,"Yuki Watanabe, GitHub",Human,3269,2025-06-29T00:53:22+00:00,ci,4
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,6464d1b7a516e95053725fe7533081eea42d1147,"Corey Zumar, GitHub",Human,1292,2025-06-10T11:11:13+00:00,feat,3
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,a79b99c00e13cf6bf01797c2e92ee5f48bb22e51,"Yuki Watanabe, GitHub",Human,589,2025-05-26T02:06:18+00:00,refactor,1
mlflow/mlflow,tests/tracing/processor/test_mlflow_v3_processor.py,"Yuki Watanabe, GitHub",Human,144,2025-05-06T04:14:46+00:00,9,a02d6f1cae064db8c0c40c5afd523b8bddd8c00d,"Yuki Watanabe, GitHub",Human,770,2025-05-06T04:14:46+00:00,refactor,144
mlflow/mlflow,mlflow/server/js/vendor/design-system/dist/design-system/Icon/__generated/icons/CircleIcon.js,"Daniel Lok, GitHub",Human,12,2025-07-15T10:25:01+00:00,2,4831446e204c52c798a80daee48747a287e8479c,"Daniel Lok, GitHub",Human,209911,2025-08-07T00:03:19+00:00,chore,12
mlflow/mlflow,mlflow/server/js/vendor/design-system/dist/design-system/Icon/__generated/icons/CircleIcon.js,"Daniel Lok, GitHub",Human,12,2025-07-15T10:25:01+00:00,2,5b9c01925c2e2a8cf0951f155a6a468ff99cfe0f,"Daniel Lok, GitHub",Human,229202,2025-07-15T10:25:01+00:00,build,12
mlflow/mlflow,mlflow/server/js/src/model-registry/components/ModelStageTransitionFormModal.test.tsx,"Daniel Lok, GitHub",Human,54,2025-02-14T04:11:11+00:00,3,63303e7c978e5c3c481f30a7124d4d04abc54faa,"Daniel Lok, GitHub",Human,20111,2025-09-10T08:18:37+00:00,test,2
mlflow/mlflow,mlflow/server/js/src/model-registry/components/ModelStageTransitionFormModal.test.tsx,"Daniel Lok, GitHub",Human,54,2025-02-14T04:11:11+00:00,3,86d879949d0100692102065b41d31f6d81e181f9,"Daniel Lok, GitHub",Human,176203,2025-02-14T04:11:11+00:00,test,54
mlflow/mlflow,mlflow/server/js/src/experiment-tracking/components/experiment-logged-models/hooks/useExperimentLoggedModelListPageTableColumns.test.tsx,"Hubert Zub, GitHub",Human,137,2025-04-01T08:28:05+00:00,4,63303e7c978e5c3c481f30a7124d4d04abc54faa,"Daniel Lok, GitHub",Human,20111,2025-09-10T08:18:37+00:00,test,4
mlflow/mlflow,mlflow/server/js/src/experiment-tracking/components/experiment-logged-models/hooks/useExperimentLoggedModelListPageTableColumns.test.tsx,"Hubert Zub, GitHub",Human,137,2025-04-01T08:28:05+00:00,4,17d01ab1c751aae20d7f9693c654d470bc9f766e,"Hubert Zub, GitHub",Human,83551,2025-05-13T06:37:24+00:00,ci,150
mlflow/mlflow,mlflow/server/js/src/experiment-tracking/components/experiment-logged-models/hooks/useExperimentLoggedModelListPageTableColumns.test.tsx,"Hubert Zub, GitHub",Human,137,2025-04-01T08:28:05+00:00,4,d584bd6a9c2659dd1d4534b243a7ee3ceddb765a,"Hubert Zub, GitHub",Human,54726,2025-04-01T08:28:05+00:00,docs,137
mlflow/mlflow,mlflow/server/js/vendor/design-system/dist/design-system/Modal/Modal.test.js,"Daniel Lok, GitHub",Human,259,2025-07-15T10:25:01+00:00,2,4831446e204c52c798a80daee48747a287e8479c,"Daniel Lok, GitHub",Human,209911,2025-08-07T00:03:19+00:00,chore,259
mlflow/mlflow,mlflow/server/js/vendor/design-system/dist/design-system/Modal/Modal.test.js,"Daniel Lok, GitHub",Human,259,2025-07-15T10:25:01+00:00,2,5b9c01925c2e2a8cf0951f155a6a468ff99cfe0f,"Daniel Lok, GitHub",Human,229202,2025-07-15T10:25:01+00:00,build,259
mlflow/mlflow,docs/docs/genai/developer-workflow/phase3-monitor.mdx,"Harutaka Kawamura, GitHub",Human,366,2025-06-10T16:05:07+00:00,3,874c419593f932b3ad0ecacad6de273ed58939b9,"Yuki Watanabe, GitHub",Human,1879,2025-07-03T12:48:32+00:00,docs,366
mlflow/mlflow,docs/docs/genai/developer-workflow/phase3-monitor.mdx,"Harutaka Kawamura, GitHub",Human,366,2025-06-10T16:05:07+00:00,3,deb514e53064caece73901dc14f07ad4228b8e07,"Fatih Altinok, GitHub",Human,8387,2025-07-01T08:20:27+00:00,ci,36
mlflow/mlflow,docs/docs/genai/developer-workflow/phase3-monitor.mdx,"Harutaka Kawamura, GitHub",Human,366,2025-06-10T16:05:07+00:00,3,43b409172c6fec25291e4ac51784cbc302d2e7b6,"Harutaka Kawamura, GitHub",Human,79313,2025-06-10T16:05:07+00:00,ci,366
onlook-dev/onlook,docs/src/app/not-found.tsx,"devin-ai-integration[bot], GitHub",AI,28,2025-05-16T21:40:26+00:00,3,c9c10565d9bfc6d8dd5d55e6d036454726401e53,"Alex, GitHub",Human,985,2025-07-22T17:27:56+00:00,docs,2
onlook-dev/onlook,docs/src/app/not-found.tsx,"devin-ai-integration[bot], GitHub",AI,28,2025-05-16T21:40:26+00:00,3,84fdf0fc493f7c3f01db736210b45edd957912a3,"Kiet, GitHub",Human,204,2025-06-25T05:49:29+00:00,build,2
onlook-dev/onlook,docs/src/app/not-found.tsx,"devin-ai-integration[bot], GitHub",AI,28,2025-05-16T21:40:26+00:00,3,67db7ae8ddab576b77014b404be33c929f001501,"devin-ai-integration[bot], GitHub",AI,28,2025-05-16T21:40:26+00:00,docs,28
onlook-dev/onlook,docs/content/docs/tutorials/index.mdx,"devin-ai-integration[bot], GitHub",AI,31,2025-05-16T20:02:39+00:00,2,c9c10565d9bfc6d8dd5d55e6d036454726401e53,"Alex, GitHub",Human,985,2025-07-22T17:27:56+00:00,docs,31
onlook-dev/onlook,docs/content/docs/tutorials/index.mdx,"devin-ai-integration[bot], GitHub",AI,31,2025-05-16T20:02:39+00:00,2,f506ff1e93fbde2789c127a1118b66787c18fd50,"devin-ai-integration[bot], GitHub",AI,828,2025-05-16T20:02:39+00:00,docs,31
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,2d01664889718839a48d5d6f2f9999adce89e2d8,"Alex, GitHub",Human,575,2025-09-19T19:55:12+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,6c61898ea678f32670c216d2ca828bddfdd90097,"Adarsh Tiwari, GitHub",Human,4,2025-09-19T04:45:41+00:00,chore,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,891ac13c7d15eadf4c7f08e73dc5b183f0b9c69b,"Kiet, GitHub",Human,16212,2025-09-07T23:36:00+00:00,docs,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,c3b822525ebc6b8b1fd042788b1bfd631f723809,"devin-ai-integration[bot], GitHub",AI,1932,2025-09-01T22:19:40+00:00,refactor,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,cf5650fa6a0d4e810fde3df0c11923d7ca03b955,"devin-ai-integration[bot], GitHub",AI,220,2025-08-24T01:12:33+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,e8f937398a387e258e3306bc83d58214a80a55f2,"Daniel R Farrell, GitHub",Human,271,2025-08-12T19:29:59+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,829317a2ab28620aa85d1aa0e63ee4cbf67feb9e,"Kiet, GitHub",Human,3428,2025-08-12T17:29:01+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,98e4bc4bf2fd279311cfdc954a276561178cf3f0,"devin-ai-integration[bot], GitHub",AI,15,2025-07-31T04:59:15+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,f1255993d2924ac36345e8d934b436ff19ffffce,"devin-ai-integration[bot], GitHub",AI,43,2025-07-24T06:16:39+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,ea1bcafc774b7d9d6a7aaa607f79fd623c0cacd1,"devin-ai-integration[bot], GitHub",AI,20,2025-07-17T18:23:56+00:00,docs,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,50e8a52e729ff27040703d87e4701148406dec7f,"Aissa :), GitHub",Human,2,2025-06-28T21:12:34+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,e926f52e12c297133235561273af6394935b2518,"devin-ai-integration[bot], GitHub",AI,4,2025-06-25T18:04:35+00:00,docs,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,e20c1e5f034c1f88e0829b7ed35c1c2643d23ff3,"spartan-vutrannguyen, GitHub",Human,6191,2025-06-07T02:34:31+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,04c56fdf49c8b98ab2862c39aa6fd5b33282b198,"Kiet, GitHub",Human,1198,2025-06-06T23:08:34+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,72c1472fe932bd9d5d845218b0cc4ad12a4b20b7,"devin-ai-integration[bot], GitHub",AI,27,2025-06-02T03:40:14+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,ebe807481a910504d4d0876512716c63771b9548,"devin-ai-integration[bot], GitHub",AI,11,2025-05-31T17:25:00+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,bfc4a84392446d299c4456863436f1c6519bf860,"devin-ai-integration[bot], GitHub",AI,86,2025-05-18T21:54:56+00:00,feat,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,bf6f47781f059b401f77e1385660bfab528d5249,"Kiet, GitHub",Human,520,2025-05-17T20:28:20+00:00,build,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,67db7ae8ddab576b77014b404be33c929f001501,"devin-ai-integration[bot], GitHub",AI,28,2025-05-16T21:40:26+00:00,docs,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,f506ff1e93fbde2789c127a1118b66787c18fd50,"devin-ai-integration[bot], GitHub",AI,828,2025-05-16T20:02:39+00:00,docs,0
onlook-dev/onlook,bun.lockb,Kiet Ho,AI,7959,2024-06-24T18:37:03+00:00,97,287bfc2a0f179b0f655fdc3f57238d510dd03c0a,"devin-ai-integration[bot], GitHub",AI,9,2025-05-16T15:40:38+00:00,fix,0
